draw_seq,date,year,month,day,prize_1,prize_2,prize_3,special_1,special_2,special_3,special_4,special_5,special_6,special_7,special_8,special_9,special_10,consol_1,consol_2,consol_3,consol_4,consol_5,consol_6,consol_7,consol_8,consol_9,consol_10
615,1993-09-02,1993,9,2,8994,4434,991,5439,6271,7140,8923,1658,6556,64,9109,6821,1594,,,,,,,,,,
616,1993-09-05,1993,9,5,686,8105,3496,7847,9476,7200,6821,4390,4287,4136,4048,1404,7851,,,,,,,,,,
617,1993-09-08,1993,9,8,9499,5139,4182,9684,5020,8932,9014,170,2493,3174,2102,528,6118,,,,,,,,,,
618,1993-09-09,1993,9,9,3308,3354,4525,5498,9289,1168,5740,5466,2462,9621,7310,2818,8301,,,,,,,,,,
619,1993-09-12,1993,9,12,4389,6226,1801,3775,4070,4212,4325,9068,8529,4868,2239,8658,399,,,,,,,,,,
620,1993-09-15,1993,9,15,8433,1674,6590,2113,3906,3731,1757,2653,27,788,2950,5829,6143,,,,,,,,,,
621,1993-09-16,1993,9,16,8948,7204,6407,1850,7545,7506,1727,2993,1094,2999,9537,4170,4616,,,,,,,,,,
622,1993-09-19,1993,9,19,6369,4279,6459,5238,9828,3396,2024,8089,355,206,5701,1049,2928,,,,,,,,,,
623,1993-09-22,1993,9,22,7242,2374,7929,9683,6141,9088,7296,4970,688,5710,3587,2784,5910,,,,,,,,,,
624,1993-09-23,1993,9,23,6285,6799,3887,9351,3020,6484,5043,3900,7186,6348,8776,7740,7880,,,,,,,,,,
625,1993-09-26,1993,9,26,7061,796,6006,5655,6966,9514,1371,8777,1488,1214,1734,1839,4809,,,,,,,,,,
626,1993-09-29,1993,9,29,2942,3197,6460,3257,9244,2113,6182,8466,4638,7972,9518,7497,8043,,,,,,,,,,
627,1993-09-30,1993,9,30,8285,2146,4542,1013,3813,7130,1592,8787,8252,9055,8658,6534,8749,,,,,,,,,,
628,1993-10-03,1993,10,3,5222,8017,7211,3042,4630,8884,5311,2433,9621,3361,2051,103,2768,,,,,,,,,,
629,1993-10-06,1993,10,6,3559,4642,6211,6547,934,1617,2957,4528,3474,8140,3198,3193,9218,,,,,,,,,,
630,1993-10-07,1993,10,7,5493,2681,7676,4133,704,7017,721,3021,7323,1944,6170,5814,3175,,,,,,,,,,
631,1993-10-10,1993,10,10,6775,2189,1524,9064,1141,1056,7598,4873,9220,3801,8807,7455,6915,,,,,,,,,,
632,1993-10-13,1993,10,13,4881,3284,7634,8936,1681,6500,4275,6212,5170,1816,5794,1567,1941,,,,,,,,,,
633,1993-10-14,1993,10,14,3237,6141,388,6572,7656,4659,7007,4828,1978,144,8422,7316,1192,,,,,,,,,,
634,1993-10-17,1993,10,17,2365,3708,2462,592,7384,8879,6428,4406,6854,8550,5053,3202,5464,,,,,,,,,,
635,1993-10-20,1993,10,20,5044,7893,1520,547,1975,5747,9724,9059,3599,7906,9674,9004,3563,,,,,,,,,,
636,1993-10-21,1993,10,21,6753,7030,6135,2787,1286,9296,5023,6343,3464,1503,7846,3900,4671,,,,,,,,,,
637,1993-10-24,1993,10,24,1605,5762,6568,3944,2864,7928,141,2766,6737,2090,6456,6724,2297,,,,,,,,,,
638,1993-10-27,1993,10,27,1778,5880,2263,7573,8062,2388,8016,3059,3253,1250,7014,6784,7981,,,,,,,,,,
639,1993-10-28,1993,10,28,8696,1498,8198,7588,7261,8539,1264,1180,4904,6637,6240,1973,9762,,,,,,,,,,
640,1993-10-31,1993,10,31,7146,284,8473,5216,7986,3880,7402,9905,503,7580,5813,1162,8277,,,,,,,,,,
641,1993-11-03,1993,11,3,8736,3756,7565,4046,6492,8835,3744,8890,6990,6965,9845,3037,6810,,,,,,,,,,
642,1993-11-04,1993,11,4,9868,844,8002,418,6007,8477,5418,1208,6543,5215,1678,4898,635,,,,,,,,,,
643,1993-11-07,1993,11,7,9493,8863,6955,6182,5675,8733,1877,3202,7212,9185,7452,5485,7507,,,,,,,,,,
644,1993-11-10,1993,11,10,1483,1194,5465,247,8315,7053,2918,2932,2891,3434,6431,7061,3595,,,,,,,,,,
645,1993-11-11,1993,11,11,517,3176,6847,2290,4846,2713,2505,1386,7082,3015,6476,5420,3591,,,,,,,,,,
646,1993-11-14,1993,11,14,2496,609,9578,1332,6833,4824,7515,4366,1122,3107,8800,3563,5732,,,,,,,,,,
647,1993-11-17,1993,11,17,826,2286,2811,1786,2715,5995,7366,9817,514,6278,1567,8119,8096,,,,,,,,,,
648,1993-11-18,1993,11,18,4655,1076,4071,6531,3857,2329,1211,8234,233,372,4155,9064,9044,,,,,,,,,,
649,1993-11-21,1993,11,21,888,8813,931,7066,6182,8793,986,3832,3668,7870,1561,4716,6543,,,,,,,,,,
650,1993-11-24,1993,11,24,727,6885,7045,7727,6362,3646,9396,370,6787,319,917,6932,9464,,,,,,,,,,
651,1993-11-25,1993,11,25,2678,3523,8418,9707,3215,9184,2025,252,6759,2162,8034,8762,2768,,,,,,,,,,
652,1993-11-28,1993,11,28,1713,5164,4258,8704,2223,8355,6131,4168,940,7982,5332,8414,2407,,,,,,,,,,
653,1993-12-01,1993,12,1,3410,6301,5471,7607,4082,518,3040,2068,7563,9045,3316,1891,2290,,,,,,,,,,
654,1993-12-02,1993,12,2,9535,9242,1939,6518,4882,2438,7157,8241,6682,2096,8727,7953,1261,,,,,,,,,,
655,1993-12-05,1993,12,5,1282,405,3173,3878,962,5940,6548,3500,2098,9420,4469,5406,3523,,,,,,,,,,
656,1993-12-08,1993,12,8,6452,914,7679,1787,8786,4882,5951,358,3581,8573,7412,5289,1703,,,,,,,,,,
657,1993-12-09,1993,12,9,8043,4523,5061,576,2102,8764,3338,5817,1195,7707,4214,823,4422,,,,,,,,,,
658,1993-12-12,1993,12,12,4262,8062,3537,905,7193,3608,7116,8528,6869,3411,7318,4317,4814,,,,,,,,,,
659,1993-12-15,1993,12,15,9962,3593,4450,2584,7804,6477,6553,3532,3531,1781,1751,3936,5739,,,,,,,,,,
660,1993-12-16,1993,12,16,1259,6042,6597,7821,5757,2724,4406,8558,6119,3040,3320,3522,6036,,,,,,,,,,
661,1993-12-19,1993,12,19,5846,7159,4679,8763,9375,711,5260,8797,6219,6723,8096,3191,1052,,,,,,,,,,
662,1993-12-22,1993,12,22,8020,9423,231,1398,1558,8270,4135,7700,835,8549,3112,2591,1625,,,,,,,,,,
663,1993-12-23,1993,12,23,6905,3095,7614,7403,8969,7232,8255,9825,5402,9101,8527,1199,2695,,,,,,,,,,
664,1993-12-26,1993,12,26,4828,1657,5908,1612,6588,7131,2436,8025,8586,5384,5079,7349,7555,,,,,,,,,,
665,1993-12-29,1993,12,29,9592,6412,4995,5115,9481,3284,4878,1239,4393,6578,4239,5519,5642,,,,,,,,,,
666,1993-12-30,1993,12,30,865,4442,9220,5986,3763,6790,9859,9349,3380,4095,4524,8634,5490,,,,,,,,,,
667,1994-01-02,1994,1,2,1024,9735,609,8501,6747,5073,832,6988,1023,8680,3845,3022,3801,,,,,,,,,,
668,1994-01-05,1994,1,5,7979,9938,2137,9453,2234,4693,4526,4703,6888,3592,4038,857,6435,,,,,,,,,,
669,1994-01-06,1994,1,6,8447,9442,6540,8720,9794,4496,1824,4073,5010,5348,1326,7118,6800,,,,,,,,,,
670,1994-01-09,1994,1,9,5268,8631,4648,5459,2696,6606,3352,3228,3135,6971,3394,6985,1847,,,,,,,,,,
671,1994-01-12,1994,1,12,1988,8527,5966,6719,9550,4659,7514,3187,5241,704,6299,9768,98,,,,,,,,,,
672,1994-01-13,1994,1,13,8276,7221,9901,3182,9510,7497,329,4396,5574,8209,4918,2043,1833,,,,,,,,,,
673,1994-01-16,1994,1,16,2332,2745,7960,2689,8758,1545,4691,8237,8732,501,4547,8859,9417,,,,,,,,,,
674,1994-01-19,1994,1,19,2545,9872,9183,5412,2992,2856,5855,8053,5351,6380,8129,8438,549,,,,,,,,,,
675,1994-01-20,1994,1,20,4680,7266,1587,1210,5987,5180,3648,3594,1355,4506,1551,6362,5842,,,,,,,,,,
676,1994-01-23,1994,1,23,3337,7901,5864,6140,2856,8292,4504,4426,5849,3661,307,2486,5139,,,,,,,,,,
677,1994-01-26,1994,1,26,3898,7176,3105,845,5113,9435,6633,8972,7842,6573,9675,299,1485,,,,,,,,,,
678,1994-01-27,1994,1,27,712,8577,584,9961,7275,8838,1288,2543,3704,255,9204,2513,5009,,,,,,,,,,
679,1994-01-30,1994,1,30,4647,1791,7085,8703,3819,6450,7493,1192,9001,9352,9819,8326,4864,,,,,,,,,,
680,1994-02-02,1994,2,2,7426,4030,5985,3329,7744,4015,2685,1109,3426,4563,523,3807,5058,,,,,,,,,,
681,1994-02-03,1994,2,3,4806,1643,3271,2211,9083,9015,5489,7880,6106,3934,4544,1641,4812,,,,,,,,,,
682,1994-02-06,1994,2,6,7694,9772,4427,5661,7416,6590,1390,480,6501,5619,9505,6761,8611,,,,,,,,,,
683,1994-02-09,1994,2,9,8094,3867,8212,2183,7195,7046,4935,469,4994,2232,2969,5561,9687,,,,,,,,,,
684,1994-02-10,1994,2,10,4626,7620,8001,4758,638,4090,7090,5666,1539,2271,4769,6100,3660,,,,,,,,,,
685,1994-02-13,1994,2,13,6911,785,8699,3218,5760,8998,3389,550,9672,9195,8082,3167,4526,,,,,,,,,,
686,1994-02-16,1994,2,16,4702,8745,4921,1520,6993,8674,8991,8992,4176,9374,8962,6029,821,,,,,,,,,,
687,1994-02-17,1994,2,17,6185,3698,5745,4269,8250,7389,9977,8655,1822,1776,6381,2049,2387,,,,,,,,,,
688,1994-02-20,1994,2,20,8571,2503,2440,9429,6257,8966,128,5687,9660,5982,8705,3958,7099,,,,,,,,,,
689,1994-02-23,1994,2,23,6880,4600,7795,1165,3443,4094,1032,8771,582,4570,4239,9133,5485,,,,,,,,,,
690,1994-02-24,1994,2,24,4490,4674,5367,1299,9241,9914,4923,2251,819,6800,5548,429,6568,,,,,,,,,,
691,1994-02-27,1994,2,27,8327,3084,8439,2007,1307,2382,3501,7282,6981,5884,5503,8610,9515,,,,,,,,,,
692,1994-03-02,1994,3,2,7832,6670,3849,5162,6761,4299,5479,3693,3402,2274,7280,4025,4464,,,,,,,,,,
693,1994-03-03,1994,3,3,7434,9431,3382,8189,3481,4903,7497,3950,1478,9225,1896,3834,5450,,,,,,,,,,
694,1994-03-06,1994,3,6,7735,3945,5923,1161,7303,6097,2110,7812,9437,3092,5450,288,8940,,,,,,,,,,
695,1994-03-09,1994,3,9,741,3595,8886,8941,1786,7555,5907,9367,2234,6693,5055,6668,6258,,,,,,,,,,
696,1994-03-10,1994,3,10,248,8338,9473,3985,3126,4085,6645,2134,7517,1786,4351,1758,7015,,,,,,,,,,
697,1994-03-13,1994,3,13,9162,4165,2878,4691,7303,3814,8407,4358,6438,6846,8614,7176,523,,,,,,,,,,
698,1994-03-16,1994,3,16,5602,5564,8465,7380,3007,5984,7520,1729,5847,1327,9644,6980,2637,,,,,,,,,,
699,1994-03-17,1994,3,17,1113,6390,8296,3644,1708,2995,5073,2990,4055,3315,5891,3231,696,,,,,,,,,,
700,1994-03-20,1994,3,20,3943,7568,4699,4501,9991,2356,4379,1063,3292,4936,3894,8278,4739,,,,,,,,,,
701,1994-03-23,1994,3,23,3019,9394,1841,3467,7895,7715,4823,2592,2635,5275,1381,1319,9780,,,,,,,,,,
702,1994-03-24,1994,3,24,2151,2669,6771,4264,5336,698,2277,4020,4792,2408,1585,3853,8938,,,,,,,,,,
703,1994-03-27,1994,3,27,5891,3740,6755,122,3187,2907,1490,3315,9599,5223,1086,1999,6976,,,,,,,,,,
704,1994-03-30,1994,3,30,2505,4325,7188,7024,1759,4020,3836,1706,8362,4331,8906,6349,4228,,,,,,,,,,
705,1994-03-31,1994,3,31,7498,3305,6046,9882,1946,2925,7273,2480,9660,5919,1699,2889,1575,,,,,,,,,,
706,1994-04-03,1994,4,3,4594,3491,1715,169,8451,3576,8174,224,4802,9275,1708,8590,1263,,,,,,,,,,
707,1994-04-06,1994,4,6,8223,2577,8878,9821,7815,754,2263,260,8075,46,5020,3449,231,,,,,,,,,,
708,1994-04-07,1994,4,7,3118,7103,8012,1361,5892,8560,4619,8566,2477,8392,3620,3874,4924,,,,,,,,,,
709,1994-04-10,1994,4,10,4111,1254,8720,6814,9153,4193,2413,5308,7548,9409,7643,2120,4284,,,,,,,,,,
710,1994-04-13,1994,4,13,9796,6176,812,1787,1637,4374,4601,8173,4551,2746,5534,1143,9587,,,,,,,,,,
711,1994-04-14,1994,4,14,8301,3848,5030,3799,6162,997,5027,5459,2539,1751,4187,7198,5685,,,,,,,,,,
712,1994-04-17,1994,4,17,9527,3501,4301,4451,4397,9300,1790,1239,8509,3510,3581,7604,6177,,,,,,,,,,
713,1994-04-20,1994,4,20,5006,3414,1626,411,2949,2650,8938,6076,5327,3414,1646,6953,1322,,,,,,,,,,
714,1994-04-21,1994,4,21,6230,1592,8444,2095,3428,5946,3192,8137,2428,2817,7075,1623,9913,,,,,,,,,,
715,1994-04-24,1994,4,24,3447,8479,3310,8183,933,276,2664,1670,8367,8911,7299,9156,9837,,,,,,,,,,
716,1994-04-27,1994,4,27,2941,2119,780,8678,3529,1863,9155,2364,7369,3442,5368,8976,5724,,,,,,,,,,
717,1994-04-28,1994,4,28,4761,5657,8141,9236,5015,2759,7642,3087,6195,5933,4703,931,6969,,,,,,,,,,
718,1994-05-01,1994,5,1,3529,4446,8139,9784,5952,4619,8971,7578,1275,5069,315,1221,8519,,,,,,,,,,
719,1994-05-04,1994,5,4,6318,1142,2722,85,3134,7388,20,9749,6491,2490,9815,5899,4332,,,,,,,,,,
720,1994-05-05,1994,5,5,1442,8526,9442,4515,4544,7761,6111,99,4136,2261,9056,3465,1456,,,,,,,,,,
721,1994-05-08,1994,5,8,8395,5822,6995,2541,611,9449,2839,7964,2878,3073,1001,600,3613,,,,,,,,,,
722,1994-05-11,1994,5,11,8288,4249,5277,7484,6508,1956,1948,1233,5821,1158,3582,3105,5209,,,,,,,,,,
723,1994-05-12,1994,5,12,5319,5412,944,8834,9000,6330,5062,7859,8577,186,5939,910,3966,,,,,,,,,,
724,1994-05-15,1994,5,15,7878,9589,8447,919,1398,1840,9545,3495,4456,2784,7644,4815,4245,,,,,,,,,,
725,1994-05-18,1994,5,18,3521,1361,9392,8000,5189,4342,1961,8656,990,4906,3254,1707,7639,,,,,,,,,,
726,1994-05-19,1994,5,19,1394,6774,9635,8605,3188,1294,4588,1054,638,3466,1982,1205,867,,,,,,,,,,
727,1994-05-22,1994,5,22,4681,1955,505,7038,4049,2435,9265,5421,2628,940,5292,8112,2993,,,,,,,,,,
728,1994-05-25,1994,5,25,4262,8133,6896,7063,9112,4753,4939,8088,2028,1172,2577,6409,1454,,,,,,,,,,
729,1994-05-26,1994,5,26,578,1663,5697,3035,7260,5101,7528,6071,320,5017,9056,3951,9394,,,,,,,,,,
730,1994-05-29,1994,5,29,9564,1691,6392,3652,4845,2094,5942,1987,9261,4325,9071,5747,9711,,,,,,,,,,
731,1994-06-01,1994,6,1,8798,1899,4245,673,9601,149,4958,7623,7333,5456,5557,869,1221,,,,,,,,,,
732,1994-06-02,1994,6,2,7849,7913,1019,373,3527,9890,2743,2601,4099,6662,9375,866,4520,,,,,,,,,,
733,1994-06-05,1994,6,5,5904,194,7588,2593,5342,5244,7640,8527,8518,6323,7523,7721,902,,,,,,,,,,
734,1994-06-08,1994,6,8,1312,3566,3156,3952,4444,8611,1332,8841,856,2954,3676,3740,5203,,,,,,,,,,
735,1994-06-09,1994,6,9,3579,6283,5253,4694,3874,7123,4020,739,766,9862,5967,8728,5691,,,,,,,,,,
736,1994-06-12,1994,6,12,4806,6599,5586,256,5448,1613,6304,7402,664,3657,3386,9693,6038,,,,,,,,,,
737,1994-06-15,1994,6,15,2965,4487,4186,4516,3950,1604,1248,8013,7817,5829,2675,907,8569,,,,,,,,,,
738,1994-06-16,1994,6,16,4764,7837,1541,5463,7206,9128,9924,4067,2317,713,8361,6655,6050,,,,,,,,,,
739,1994-06-19,1994,6,19,1724,7609,565,1433,5189,9224,262,5772,6319,3111,1847,915,5878,,,,,,,,,,
740,1994-06-22,1994,6,22,3160,5022,3274,9432,1244,6309,2576,6448,5102,8263,1578,6353,7453,,,,,,,,,,
741,1994-06-23,1994,6,23,4059,7726,9956,1740,7259,3161,265,8105,167,4379,7490,9268,8966,,,,,,,,,,
742,1994-06-26,1994,6,26,6361,2470,5661,7792,2054,1121,1056,9117,5477,5060,9935,3159,8059,,,,,,,,,,
743,1994-06-29,1994,6,29,3111,5130,9583,2042,439,3630,9632,4089,7819,7148,3432,9196,3285,,,,,,,,,,
744,1994-06-30,1994,6,30,9125,1142,7822,2191,8566,6295,3215,2476,665,8411,2583,6745,1294,,,,,,,,,,
745,1994-07-03,1994,7,3,5106,3373,1991,5306,8735,5008,5946,417,5663,3899,5787,8567,5716,,,,,,,,,,
746,1994-07-06,1994,7,6,1279,1608,4657,5843,7833,8058,7897,3887,1092,1743,9116,6523,4151,,,,,,,,,,
747,1994-07-07,1994,7,7,7658,8036,3005,3990,8001,7918,2586,7480,4939,5491,1097,3355,1495,,,,,,,,,,
748,1994-07-10,1994,7,10,4733,7778,6107,9529,6866,3571,3194,5104,5225,3198,5444,3015,3364,,,,,,,,,,
749,1994-07-13,1994,7,13,696,6925,1491,6462,3637,6001,5974,9318,7988,4508,849,2566,1873,,,,,,,,,,
750,1994-07-14,1994,7,14,9818,4044,7037,4990,3157,2564,7040,6601,9363,1996,6365,3556,8245,,,,,,,,,,
751,1994-07-17,1994,7,17,6239,3532,5685,3365,7632,2254,2592,1845,7362,1047,3570,2595,4134,,,,,,,,,,
752,1994-07-20,1994,7,20,562,9864,7557,7652,1764,6755,4026,2266,3715,2918,7263,2295,8448,,,,,,,,,,
753,1994-07-21,1994,7,21,3332,598,1254,2360,2052,8910,7162,2667,8305,8263,3912,5055,9980,,,,,,,,,,
754,1994-07-24,1994,7,24,8837,8415,5860,3927,1494,4988,268,5516,9760,1450,5224,4303,3267,,,,,,,,,,
755,1994-07-27,1994,7,27,5349,7155,5923,9935,5809,3418,3288,6787,3804,5589,3393,8488,9695,,,,,,,,,,
756,1994-07-28,1994,7,28,5655,4722,2174,4776,5656,1987,2450,5647,5607,5855,7665,1752,4386,,,,,,,,,,
757,1994-07-31,1994,7,31,6991,9019,5646,6107,6939,1307,205,6208,9394,7744,876,1720,8813,,,,,,,,,,
758,1994-08-03,1994,8,3,8578,5115,3701,9758,6177,8691,4457,7693,5362,5449,9927,4794,6256,,,,,,,,,,
759,1994-08-04,1994,8,4,1323,1694,3019,1060,7484,5062,9703,4202,2954,3012,4694,3605,2825,,,,,,,,,,
760,1994-08-07,1994,8,7,5866,7958,2058,4972,6079,3247,1603,5095,7340,6518,9666,2613,8647,,,,,,,,,,
761,1994-08-10,1994,8,10,2504,4718,1129,659,9037,7590,6524,1843,7012,6217,1677,3263,2307,,,,,,,,,,
762,1994-08-11,1994,8,11,9607,5180,6724,2085,6954,1893,7472,4838,8625,1127,7423,3599,1305,,,,,,,,,,
763,1994-08-14,1994,8,14,2741,4821,780,2345,834,5419,4393,9390,9667,4621,3738,3446,2420,,,,,,,,,,
764,1994-08-17,1994,8,17,112,2845,5841,3237,458,5423,7045,620,1383,8791,9275,6157,3295,,,,,,,,,,
765,1994-08-18,1994,8,18,5013,3941,8085,7799,6669,1428,6431,6471,4884,1820,6505,5888,6906,,,,,,,,,,
766,1994-08-21,1994,8,21,5379,6121,9471,1843,8355,2585,9940,5493,2537,4173,2426,7227,9728,,,,,,,,,,
767,1994-08-24,1994,8,24,7737,7786,3189,3464,6149,2098,2844,7696,6438,88,9335,8465,7566,,,,,,,,,,
768,1994-08-25,1994,8,25,7344,5903,9129,6549,3256,9343,6594,5988,8403,9185,2183,3364,7476,,,,,,,,,,
769,1994-08-28,1994,8,28,2929,8343,5308,9627,5604,9905,3541,3316,1041,1496,663,6458,9505,,,,,,,,,,
770,1994-08-31,1994,8,31,3362,893,2367,1336,5761,1589,9709,3889,8022,9499,3863,2984,4470,,,,,,,,,,
771,1994-09-01,1994,9,1,5755,2923,9887,162,222,8923,7821,8675,6231,8431,3365,1649,8681,,,,,,,,,,
772,1994-09-04,1994,9,4,745,5890,2637,9147,7613,494,389,9477,3056,5587,7049,2275,9038,,,,,,,,,,
773,1994-09-07,1994,9,7,6980,8422,7710,3499,3979,5645,4438,4095,2445,9605,8887,3290,6537,,,,,,,,,,
774,1994-09-08,1994,9,8,9791,4074,6907,3066,4616,5431,4582,8921,4306,4378,913,2542,3696,,,,,,,,,,
775,1994-09-11,1994,9,11,2569,2106,267,5233,2131,4682,9872,7750,383,3598,2677,3483,3935,,,,,,,,,,
776,1994-09-14,1994,9,14,6665,2829,6590,4948,7611,2956,3074,5458,6556,290,7612,4039,2804,,,,,,,,,,
777,1994-09-15,1994,9,15,9798,2628,1239,9845,2275,2439,2781,2516,6954,5776,8449,7876,6212,,,,,,,,,,
778,1994-09-18,1994,9,18,2114,6356,2147,1434,9789,6507,6873,8292,4067,6787,2750,2211,3162,,,,,,,,,,
779,1994-09-21,1994,9,21,2597,1744,7422,5963,149,8905,8969,8724,9345,583,8536,4957,2039,,,,,,,,,,
780,1994-09-22,1994,9,22,4640,8547,8875,5266,9623,3558,7077,4469,7551,8528,2372,476,9538,,,,,,,,,,
781,1994-09-25,1994,9,25,9678,6053,5862,6374,5389,2960,222,4989,3549,8890,7279,6450,1908,,,,,,,,,,
782,1994-09-28,1994,9,28,3869,9406,1685,4282,6033,701,1547,6864,9262,6205,5168,3295,1596,,,,,,,,,,
783,1994-09-29,1994,9,29,6984,4236,4201,7372,3351,3691,4154,4186,3156,1871,9725,4184,5656,,,,,,,,,,
784,1994-10-01,1994,10,1,8284,9583,6873,2086,355,5968,839,5353,621,8657,2925,7434,8165,,,,,,,,,,
785,1994-10-02,1994,10,2,753,6870,4199,402,5914,4284,883,2852,6430,1774,1422,4217,8772,,,,,,,,,,
786,1994-10-05,1994,10,5,8564,7371,7062,2762,2726,1536,4033,3049,7386,1628,7654,6987,53,,,,,,,,,,
787,1994-10-08,1994,10,8,7533,2004,8888,1893,4745,1350,1093,9250,3921,9049,5329,2108,7149,,,,,,,,,,
788,1994-10-09,1994,10,9,8721,981,9169,8439,4594,6214,3013,6857,6166,5338,2995,4400,6731,,,,,,,,,,
789,1994-10-12,1994,10,12,8046,6098,6870,7164,2665,3708,7079,1199,9891,7916,3705,4666,1919,,,,,,,,,,
790,1994-10-15,1994,10,15,2976,1520,2874,1633,6511,5216,1945,1482,1502,1431,7460,8765,3714,,,,,,,,,,
791,1994-10-16,1994,10,16,3406,889,9679,1082,8240,4165,9036,5068,8339,5263,1015,8697,6362,,,,,,,,,,
792,1994-10-19,1994,10,19,5555,4607,3255,3327,7818,3674,9388,1048,3846,3827,926,4251,7358,,,,,,,,,,
793,1994-10-22,1994,10,22,6012,2663,1887,9557,521,2274,6592,21,9668,1479,1333,9548,6080,,,,,,,,,,
794,1994-10-23,1994,10,23,5026,4332,1657,7762,7810,5842,5980,5080,9,6577,7909,8891,2063,,,,,,,,,,
795,1994-10-26,1994,10,26,5687,540,4908,5795,4683,6881,9976,8336,5341,2792,7274,9459,5902,,,,,,,,,,
796,1994-10-29,1994,10,29,3910,8996,9882,647,9502,3265,7095,6999,3155,5301,1170,4715,423,,,,,,,,,,
797,1994-10-30,1994,10,30,6633,4467,5901,4747,5652,8630,9869,6135,8187,9362,1851,4776,8362,,,,,,,,,,
798,1994-11-02,1994,11,2,2701,3614,7163,1310,7472,1245,6289,3347,6015,9864,6236,9031,2762,,,,,,,,,,
799,1994-11-05,1994,11,5,2731,1623,3203,9361,303,4239,4913,3475,6902,2480,242,6813,2797,,,,,,,,,,
800,1994-11-06,1994,11,6,104,1046,4582,9777,4088,2232,7592,5949,5433,7744,2331,5609,9750,,,,,,,,,,
801,1994-11-09,1994,11,9,5496,510,9258,7873,9041,1678,1913,7592,3884,4744,796,17,5328,,,,,,,,,,
802,1994-11-12,1994,11,12,3471,2305,1005,8285,5867,3038,8685,3621,5643,7073,5932,1862,2941,,,,,,,,,,
803,1994-11-13,1994,11,13,53,7942,4259,4459,8728,6943,366,2513,1778,787,4514,4265,7516,,,,,,,,,,
804,1994-11-16,1994,11,16,7969,5010,1872,872,2354,9197,9449,7182,7732,4740,1793,7359,4546,,,,,,,,,,
805,1994-11-19,1994,11,19,21,2992,6304,978,9706,7147,9857,7462,198,9286,9273,3737,8815,,,,,,,,,,
806,1994-11-20,1994,11,20,9839,3158,4337,9515,8381,6720,4804,3255,7747,3019,3557,9871,3778,,,,,,,,,,
807,1994-11-23,1994,11,23,7078,4436,697,1325,1939,1887,26,5391,9260,5978,4916,3643,4010,,,,,,,,,,
808,1994-11-26,1994,11,26,1072,6494,8024,1242,1943,8382,4744,3313,6887,7376,6326,2130,1162,,,,,,,,,,
809,1994-11-27,1994,11,27,9431,2866,2974,8403,4048,1481,8215,570,3489,9667,5947,3084,8085,,,,,,,,,,
810,1994-11-30,1994,11,30,6008,1840,1590,1277,8286,2065,9407,9007,5392,4823,7520,9952,5321,,,,,,,,,,
811,1994-12-03,1994,12,3,8959,1010,3024,7346,8563,2514,7951,2494,8565,3121,7759,3261,4639,,,,,,,,,,
812,1994-12-04,1994,12,4,3958,449,5539,9004,2855,8838,6725,1545,778,2479,1814,1454,2500,,,,,,,,,,
813,1994-12-07,1994,12,7,6764,4385,7265,2465,8474,6604,8889,5759,8570,3502,5025,5468,5154,,,,,,,,,,
814,1994-12-10,1994,12,10,1931,6646,6339,1330,6567,914,4607,9724,8497,482,9551,856,7302,,,,,,,,,,
815,1994-12-11,1994,12,11,5292,3394,4118,4953,8960,4713,6759,3295,9158,7134,4654,3874,4179,,,,,,,,,,
816,1994-12-14,1994,12,14,5162,5411,3373,429,1311,7657,8482,2146,9606,2846,287,746,6053,,,,,,,,,,
817,1994-12-17,1994,12,17,8601,2428,6037,988,9688,3053,1412,379,8953,9501,2647,1993,342,,,,,,,,,,
818,1994-12-18,1994,12,18,1192,9825,1187,1276,3353,2804,3146,637,5169,3590,6678,3336,9821,,,,,,,,,,
819,1994-12-21,1994,12,21,1177,3662,8052,5792,5718,2086,2535,2357,3976,3445,1242,5260,7598,,,,,,,,,,
820,1994-12-24,1994,12,24,9213,1692,7877,6448,4741,9502,1101,2495,9702,5686,8722,1245,2285,,,,,,,,,,
821,1994-12-25,1994,12,25,9378,9738,7513,6452,7631,3416,7349,6464,966,4945,1384,4000,6308,,,,,,,,,,
822,1994-12-28,1994,12,28,2967,7365,73,2734,406,9646,9420,4817,4752,2250,4893,432,8042,,,,,,,,,,
823,1994-12-31,1994,12,31,560,5860,8190,4341,7711,5321,5811,7576,6583,267,3025,1728,5248,,,,,,,,,,
824,1995-01-01,1995,1,1,5097,117,6254,2101,94,8974,7594,7727,6080,6347,6351,7441,7066,,,,,,,,,,
825,1995-01-04,1995,1,4,3995,9374,8165,7378,9032,6680,3000,4929,2467,1230,5968,847,1837,,,,,,,,,,
826,1995-01-07,1995,1,7,6769,2530,9365,2445,3524,2743,7995,6877,5108,4092,9896,7811,9849,,,,,,,,,,
827,1995-01-08,1995,1,8,1107,2394,8326,2706,2643,208,6502,9827,3438,6988,3047,6153,9997,,,,,,,,,,
828,1995-01-11,1995,1,11,4117,9443,3557,7759,5089,4557,186,3633,32,4097,5335,749,9214,,,,,,,,,,
829,1995-01-14,1995,1,14,8465,4838,1506,8753,9808,6848,766,9729,6042,9822,3076,4661,6931,,,,,,,,,,
830,1995-01-15,1995,1,15,4226,3059,9810,6398,5637,2394,2190,930,6599,6325,3779,9728,6294,,,,,,,,,,
831,1995-01-18,1995,1,18,3280,458,9019,8954,4391,2378,9762,6597,4514,2778,1468,1954,6801,,,,,,,,,,
